stop_id,stop_code,stop_lat,stop_lon,stop_name,stop_url,stop_desc
PRRHI_06,517F,48.5724739779,7.7948701861,Port du Rhin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PRUNE_01,518A,48.6147466414,7.7348569963,Prunelliers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PRUNE_02,518B,48.6146792505,7.7345521011,Prunelliers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTBLA_01,798A,48.5799830625,7.7312153321,Porte Blanche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTBLA_02,798B,48.5797679866,7.7309408353,Porte Blanche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTBLA_03,798C,48.5797679712,7.7309450288,Porte Blanche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTBLA_04,798D,48.5804447492,7.7315114438,Porte Blanche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_01,520C,48.5780274557,7.7504357323,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_02,520D,48.5781767873,7.7509327004,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_03,520A,48.5779575259,7.750375985,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_04,520B,48.5781812866,7.7499153837,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PTHOP_09,520G,48.5781498994,7.7503250911,Porte de l'Hôpital,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PULVE_01,521A,48.4885349374,7.7247472107,Pulverlaechel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
PULVE_02,521B,48.4886664809,7.7254730889,Pulverlaechel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
QUQUI_01,522A,48.5891502613,7.7826431511,Quartier des Quinze,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
QUQUI_02,522B,48.5892993719,7.7827117187,Quartier des Quinze,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RADOR_01,523A,48.6327467663,7.7539249607,Raisin d'Or,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RADOR_02,523B,48.632851479,7.7540722319,Raisin d'Or,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RATHS_01,524A,48.4809146816,7.7121785497,Rathsamhausen,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RATHS_02,524B,48.481167398,7.7121864834,Rathsamhausen,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REMBR_01,526A,48.5665979967,7.7234336014,Rembrandt,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REMBR_02,526B,48.5665280866,7.7236921549,Rembrandt,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPAR_01,794A,48.653460756,7.7513033625,Reichstett Rue de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPAR_02,794B,48.653521641,7.7513086914,Reichstett Rue de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_01,527A,48.5865531837,7.7538437065,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_02,527B,48.5867799177,7.7526174316,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_03,527F,48.5869585815,7.7552282769,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_05,527C,48.5864425675,7.7537686287,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_06,527D,48.586610517,7.7548201652,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REPUB_07,527E,48.5857730097,7.7552142214,République,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REVER_01,779A,48.6511732025,7.7516071007,Reichstett Vergers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
REVER_02,779B,48.6513611202,7.7517283371,Reichstett Vergers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RHINN_01,528A,48.4672439406,7.7311892062,Rhin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RHINN_02,528B,48.4668366777,7.7315915375,Rhin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RHTOR_01,529A,48.5527727961,7.7578915988,Rhin Tortu,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RHTOR_02,529B,48.5532025493,7.7579859723,Rhin Tortu,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIAAR_01,530C,48.6003257217,7.7541874721,Rives de l'Aar,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIAAR_02,530D,48.6001576572,7.7544476464,Rives de l'Aar,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIAAR_03,530A,48.600909946,7.7546171867,Rives de l'Aar,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIAAR_04,530B,48.6005736048,7.754551582,Rives de l'Aar,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIEHL_01,532A,48.5428114845,7.7660256983,Riehl,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIEHL_02,532B,48.542948693,7.7660611256,Riehl,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIETH_03,533C,48.6015557303,7.7230351315,Rieth,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIETH_04,533D,48.6013904043,7.7230339315,Rieth,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIETH_05,533E,48.6022563062,7.722600122,Rieth,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RIETH_06,533F,48.602142893,7.7223438396,Rieth,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_01,535B,48.5979030399,7.7769590017,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_02,535A,48.5982948804,7.7775400426,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_03,535D,48.5977115676,7.7761993556,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_04,535E,48.5974627487,7.7761196177,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROBOE_05,535C,48.5982818594,7.7793817967,Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHA_01,536A,48.6234961679,7.7864509409,Robertsau Chasseurs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHE_01,537A,48.6495856194,7.8232104342,Rochechouart,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHE_02,537B,48.6492911412,7.8229975939,Rochechouart,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHF_01,740A,48.5209887013,7.7819159408,Rochefort,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROCHF_02,740B,48.5214653733,7.7822441444,Rochefort,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RODIN_01,538A,48.6131585103,7.6887658813,Rodin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RODIN_02,538B,48.6131514144,7.6886101524,Rodin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROEGL_01,539A,48.602413689,7.782948032,Robertsau Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROEGL_02,539B,48.6020573034,7.7826569796,Robertsau Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROESC_01,788A,48.6090853667,7.7851012721,Robertsau L'Escale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROESC_03,788C,48.6098367167,7.784807065,Robertsau L'Escale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROESC_04,788D,48.6097537029,7.784580237,Robertsau L'Escale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROESC_05,788E,48.6096314217,7.7851502792,Robertsau L'Escale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROGAR_01,804A,48.5630429256,7.6949221864,Roethig Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROGAR_02,804B,48.5635633333,7.6947622595,Roethig Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROHAN_01,832A,48.5607498774,7.5901115164,Route de Hangenbieten,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROHAN_02,832B,48.560745262,7.5905389934,Route de Hangenbieten,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROHME_03,541C,48.5278016716,7.7165882661,Rohmer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROHME_04,541D,48.5281034214,7.7158717811,Rohmer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROMAI_01,542A,48.5784464135,7.7010537185,Romains,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROMAI_02,542B,48.5784421626,7.7008079044,Romains,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROMEE_01,543A,48.5772845801,7.7680622041,Rome,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROMEE_02,543B,48.5771466164,7.7682244696,Rome,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREN_02,545A,48.6145392217,7.790127449,Robertsau Renaissance,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_01,546C,48.546113041,7.7668806127,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_02,546D,48.5462923514,7.7666077762,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_03,546A,48.5456537374,7.7656855425,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_04,546B,48.5455647908,7.7655464449,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_05,546E,48.5464692514,7.7670382708,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROREU_06,546F,48.5465196356,7.7665028348,Neuhof Rodolphe Reuss,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSEA_01,547A,48.5179670619,7.7188175171,Roseaux,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSEA_02,547B,48.5183091977,7.7190905821,Roseaux,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSTA_01,549B,48.6172796276,7.7881901711,Robertsau Sainte Anne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSTA_02,549C,48.6175721352,7.7886029521,Robertsau Sainte Anne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROSTA_03,549A,48.6169167914,7.7880959585,Robertsau Sainte Anne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROTON_05,550E,48.591791571,7.7252161815,Rotonde,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROTON_06,550F,48.5919355867,7.7246573567,Rotonde,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROTON_11,550C,48.592009401,7.7251438289,Rotonde,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROTON_16,550K,48.5924691078,7.725656797,Rotonde,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROTON_17,550L,48.5924691078,7.725656797,Rotonde,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROYAN_01,758A,48.5187257533,7.7778024567,Royan,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
ROYAN_02,758B,48.5186249176,7.7779395473,Royan,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RTWOL_01,554A,48.5852141821,7.6770444539,Route de Wolfisheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RTWOL_02,554B,48.5842914922,7.6788253513,Route de Wolfisheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUCHA_01,558A,48.6441451373,7.8215330568,Rue des Champs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUCHA_02,558B,48.6438493996,7.8209523484,Rue des Champs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUCHR_01,826A,48.5126310301,7.7176730728,Rue des Charmilles,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUCHR_02,826B,48.5129671967,7.7178800303,Rue des Charmilles,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUECK_01,559A,48.5640825858,7.6905728323,Rue d'Eckbolsheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUECK_02,559B,48.5639681397,7.6906328378,Rue d'Eckbolsheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUETA_03,560B,48.4960176287,7.6871462853,Rue de l'Etang,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUETA_04,560A,48.4958860915,7.686755202,Rue de l'Etang,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUFOR_03,561C,48.5298741949,7.6904407516,Rue du Fort,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUFOR_04,561D,48.5300535954,7.6903971486,Rue du Fort,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUGAR_01,562A,48.6104671947,7.7507292282,Rue de la Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUGAR_02,562B,48.6109155251,7.7509695709,Rue de la Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUGAR_03,562C,48.6099931691,7.7493555542,Rue de la Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUGAR_04,562D,48.6100603511,7.7498649984,Rue de la Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUHOE_01,563A,48.6242950867,7.7055400213,Rue de Hoenheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUHOE_02,563B,48.6237748067,7.7071057949,Rue de Hoenheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUJUI_01,564A,48.5541886159,7.680067838,Rue des Juifs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUJUI_02,564B,48.5537917473,7.6800562441,Rue des Juifs,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUMUN_01,566A,48.647632287,7.7025150134,Rue de Mundolsheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
RUMUN_02,566B,48.6476993915,7.7022310602,Rue de Mundolsheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SALMM_02,747B,48.5647929186,7.7113931626,Salm,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SAULE_01,781A,48.640685509,7.7111582702,Saules,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SAULE_02,781B,48.6406779795,7.7114586555,Saules,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCCAM_01,713A,48.6099533167,7.7049761927,Schiltigheim Campus,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCCAM_02,713B,48.6100760919,7.7051937357,Schiltigheim Campus,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHAA_01,570A,48.4872362645,7.7154114469,Schaal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHAA_02,570B,48.4877694205,7.7154149469,Schaal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHEI_01,571A,48.4980048148,7.7312008625,Scheidstein,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHEI_02,571B,48.4977042525,7.7309900526,Scheidstein,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHLE_01,572A,48.608956099,7.7672188745,Schiltigheim le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHLU_01,573A,48.5684343292,7.7515990631,Schluthfeld,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHLU_02,573B,48.5686815266,7.7517477647,Schluthfeld,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHMA_01,574A,48.6051150102,7.7478216419,Schiltigheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHMA_02,574B,48.6048461221,7.7478235365,Schiltigheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHNO_01,575A,48.5790539578,7.7121398451,Schnokeloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHNO_02,575B,48.5790170246,7.7125900509,Schnokeloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHNO_04,575D,48.5796211021,7.7127956199,Schnokeloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHOT_01,576A,48.6003587785,7.7805251949,Schott,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHOT_02,576B,48.6004478868,7.7805356239,Schott,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHOT_03,576C,48.6004376905,7.7810159325,Schott,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHUL_03,577C,48.5492154515,7.7535686422,Schulmeister,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SCHUL_04,577D,48.5489617666,7.7542283758,Schulmeister,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SDMWA_01,579A,48.5426018584,7.7712370558,Stade Michel Walter,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SDMWA_02,579B,48.5430088679,7.7716128066,Stade Michel Walter,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SENEE_01,581A,48.5168562502,7.6533224873,Séné,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SENEE_02,581B,48.5167102846,7.6554308831,Séné,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SESOC_03,583A,48.5761033653,7.7566480636,Sécurité Sociale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SESOC_04,583B,48.5761235126,7.7569160194,Sécurité Sociale,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SHAKE_01,729A,48.5943369136,7.7034873515,Shakespeare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SHAKE_02,729B,48.5946779337,7.7043077897,Shakespeare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOCAN_02,584B,48.6341697352,7.7516757197,Souffelweyersheim Canal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOCAN_03,584C,48.6338438306,7.7524429594,Souffelweyersheim Canal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOCEN_01,585A,48.6342942253,7.7377344399,Souffelweyersheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOCEN_02,585B,48.6344788585,7.7365725184,Souffelweyersheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOECO_01,586A,48.6335127921,7.741391389,Souffelweyersheim Ecole,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOECO_02,586B,48.6333968589,7.7418858111,Souffelweyersheim Ecole,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOULT_01,589A,48.5651025291,7.7783975151,Soultz,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SOULT_02,589B,48.5652427199,7.7785328547,Soultz,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SPESB_01,782A,48.6329809309,7.7093674242,Spesbourg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SPESB_02,782B,48.6330911253,7.7095007756,Spesbourg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SPORT_01,590A,48.5641939031,7.6937158553,Sports,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SPORT_02,590B,48.5641465605,7.6941154425,Sports,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SQCHA_01,591A,48.6036562995,7.7503126859,Square du Château,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
SQCHA_02,591B,48.6033123484,7.749998437,Square du Château,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STANT_01,592A,48.597757112,7.7094468796,Saint-Antoine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STANT_02,592B,48.5977160708,7.709604124,Saint-Antoine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STARC_01,757A,48.5740950151,7.785953544,Starcoop,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STARC_02,757B,48.5741763179,7.7854077145,Starcoop,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STATI_01,594A,48.5076557548,7.6096113686,Station de Pompage,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STATI_02,594B,48.5085052661,7.6111566647,Station de Pompage,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
STAUR_01,595A,48.5824374218,7.73260713,Sainte-Aurélie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
